# Voltage (V), Field (mT), Current (A), Field (mT)
8.090452261306534609e+00, 1.417999999999999972e+01, -3.234440690206227043e+00, -1.417999999999999972e+01
8.190954773869346894e+00, 1.435999999999999943e+01, -3.274584934534685132e+00, -1.435999999999999943e+01
8.291457286432162732e+00, 1.452999999999999936e+01, -3.314692895467496569e+00, -1.452999999999999936e+01
8.391959798994975017e+00, 1.471000000000000085e+01, -3.354976517379232526e+00, -1.471000000000000085e+01
8.492462311557790855e+00, 1.489000000000000057e+01, -3.395227011515433713e+00, -1.489000000000000057e+01
8.592964824120603140e+00, 1.506000000000000050e+01, -3.435286602929572553e+00, -1.506000000000000050e+01
8.693467336683418978e+00, 1.524000000000000021e+01, -3.475491878268853085e+00, -1.524000000000000021e+01
8.793969849246231263e+00, 1.541999999999999993e+01, -3.515540961427056743e+00, -1.541999999999999993e+01
8.894472361809047101e+00, 1.559999999999999964e+01, -3.555824082663554098e+00, -1.559999999999999964e+01
8.994974874371859386e+00, 1.577999999999999936e+01, -3.596124038446783633e+00, -1.577999999999999936e+01
9.095477386934675224e+00, 1.596000000000000085e+01, -3.636165248352301926e+00, -1.596000000000000085e+01
9.195979899497487509e+00, 1.614000000000000057e+01, -3.676381067945811765e+00, -1.614000000000000057e+01
9.296482412060303346e+00, 1.632000000000000028e+01, -3.716474880108771917e+00, -1.632000000000000028e+01
9.396984924623115631e+00, 1.650000000000000000e+01, -3.756692288151289638e+00, -1.650000000000000000e+01
9.497487437185931469e+00, 1.667999999999999972e+01, -3.796860791320946227e+00, -1.667999999999999972e+01
9.597989949748743754e+00, 1.685000000000000142e+01, -3.837111868970139117e+00, -1.685000000000000142e+01
9.698492462311559592e+00, 1.703000000000000114e+01, -3.877315093672843549e+00, -1.703000000000000114e+01
9.798994974874371877e+00, 1.721000000000000085e+01, -3.917419451465177005e+00, -1.721000000000000085e+01
9.899497487437187715e+00, 1.737999999999999901e+01, -3.957432831116232563e+00, -1.737999999999999901e+01
1.000000000000000000e+01, 1.755999999999999872e+01, -3.997707597421268133e+00, -1.755999999999999872e+01
