# Voltage (V), Field (mT), Current (A), Field (mT)
8.291457286432162732e+00, 3.165999999999999659e+02, -3.314843833477898905e+00, -3.165999999999999659e+02
8.391959798994975017e+00, 3.179000000000000341e+02, -3.355060664015556693e+00, -3.179000000000000341e+02
8.492462311557790855e+00, 3.191999999999999886e+02, -3.395152857283003645e+00, -3.191999999999999886e+02
8.592964824120603140e+00, 3.205000000000000000e+02, -3.435293965762079793e+00, -3.205000000000000000e+02
8.693467336683418978e+00, 3.217999999999999545e+02, -3.475573395353289019e+00, -3.217999999999999545e+02
8.793969849246231263e+00, 3.230000000000000000e+02, -3.515731343287152644e+00, -3.230000000000000000e+02
8.894472361809047101e+00, 3.242999999999999545e+02, -3.555889296347761963e+00, -3.242999999999999545e+02
8.994974874371859386e+00, 3.255000000000000000e+02, -3.596021484655909095e+00, -3.255000000000000000e+02
9.095477386934675224e+00, 3.267999999999999545e+02, -3.636286735166601503e+00, -3.267999999999999545e+02
9.195979899497487509e+00, 3.280000000000000000e+02, -3.676418408053826692e+00, -3.280000000000000000e+02
9.296482412060303346e+00, 3.291999999999999886e+02, -3.716578485774354235e+00, -3.291999999999999886e+02
9.396984924623115631e+00, 3.304000000000000341e+02, -3.756659681287681352e+00, -3.304000000000000341e+02
9.497487437185931469e+00, 3.315000000000000000e+02, -3.796944938077125187e+00, -3.315000000000000000e+02
9.597989949748743754e+00, 3.326999999999999886e+02, -3.837180764136177924e+00, -3.326999999999999886e+02
9.698492462311559592e+00, 3.338000000000000114e+02, -3.877337182202405419e+00, -3.338000000000000114e+02
9.798994974874371877e+00, 3.350000000000000000e+02, -3.917463628530437614e+00, -3.350000000000000000e+02
9.899497487437187715e+00, 3.361000000000000227e+02, -3.957625842845045927e+00, -3.361000000000000227e+02
1.000000000000000000e+01, 3.373000000000000114e+02, -3.997791218318343720e+00, -3.373000000000000114e+02
